model,fold,partition,dimensions,slice,rows,families,accuracy
CompactBlurCNN,0,validation,gender x articleType,Boys | Trousers,2,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Boys | Tshirts,86,51,0.7441860465116279
CompactBlurCNN,0,validation,gender x articleType,Girls | Capris,8,4,0.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Casual Shoes,6,5,0.3333333333333333
CompactBlurCNN,0,validation,gender x articleType,Girls | Clothing Set,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Dresses,12,8,0.6666666666666666
CompactBlurCNN,0,validation,gender x articleType,Girls | Gloves,2,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Innerwear Vests,2,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Jeans,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Leggings,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Rompers,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Girls | Sandals,8,7,0.25
CompactBlurCNN,0,validation,gender x articleType,Girls | Shorts,7,4,0.5714285714285714
CompactBlurCNN,0,validation,gender x articleType,Girls | Skirts,4,3,0.25
CompactBlurCNN,0,validation,gender x articleType,Girls | Tops,38,21,0.5263157894736842
CompactBlurCNN,0,validation,gender x articleType,Girls | Tshirts,16,11,0.75
CompactBlurCNN,0,validation,gender x articleType,Men | Accessory Gift Set,17,7,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Backpacks,11,5,0.0
CompactBlurCNN,0,validation,gender x articleType,Men | Belts,84,47,0.9285714285714286
CompactBlurCNN,0,validation,gender x articleType,Men | Blazers,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Boxers,7,5,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Bracelet,16,1,0.25
CompactBlurCNN,0,validation,gender x articleType,Men | Briefs,88,56,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Caps,20,18,0.35
CompactBlurCNN,0,validation,gender x articleType,Men | Casual Shoes,354,267,0.9491525423728814
CompactBlurCNN,0,validation,gender x articleType,Men | Cufflinks,13,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Deodorant,33,29,0.9090909090909091
CompactBlurCNN,0,validation,gender x articleType,Men | Duffel Bag,2,1,0.5
CompactBlurCNN,0,validation,gender x articleType,Men | Flip Flops,78,68,0.8717948717948718
CompactBlurCNN,0,validation,gender x articleType,Men | Formal Shoes,103,43,0.9902912621359223
CompactBlurCNN,0,validation,gender x articleType,Men | Fragrance Gift Set,7,7,0.7142857142857143
CompactBlurCNN,0,validation,gender x articleType,Men | Free Gifts,4,1,0.75
CompactBlurCNN,0,validation,gender x articleType,Men | Handbags,3,2,0.3333333333333333
CompactBlurCNN,0,validation,gender x articleType,Men | Innerwear Vests,38,30,0.8947368421052632
CompactBlurCNN,0,validation,gender x articleType,Men | Jackets,24,22,0.9583333333333334
CompactBlurCNN,0,validation,gender x articleType,Men | Jeans,56,19,0.8928571428571429
CompactBlurCNN,0,validation,gender x articleType,Men | Kurtas,6,6,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Laptop Bag,2,2,0.5
CompactBlurCNN,0,validation,gender x articleType,Men | Lounge Pants,7,7,0.8571428571428571
CompactBlurCNN,0,validation,gender x articleType,Men | Lounge Shorts,6,5,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Messenger Bag,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Men | Mufflers,3,3,0.0
CompactBlurCNN,0,validation,gender x articleType,Men | Night suits,5,4,0.4
CompactBlurCNN,0,validation,gender x articleType,Men | Perfume and Body Mist,54,49,0.7962962962962963
CompactBlurCNN,0,validation,gender x articleType,Men | Sandals,116,72,0.9827586206896551
CompactBlurCNN,0,validation,gender x articleType,Men | Scarves,10,8,0.6
CompactBlurCNN,0,validation,gender x articleType,Men | Shirts,468,261,0.9850427350427351
CompactBlurCNN,0,validation,gender x articleType,Men | Shorts,65,53,0.8307692307692308
CompactBlurCNN,0,validation,gender x articleType,Men | Socks,79,36,0.9367088607594937
CompactBlurCNN,0,validation,gender x articleType,Men | Sports Sandals,6,6,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Sports Shoes,260,234,0.9653846153846154
CompactBlurCNN,0,validation,gender x articleType,Men | Stoles,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Sunglasses,91,45,0.945054945054945
CompactBlurCNN,0,validation,gender x articleType,Men | Suspenders,6,5,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Sweaters,28,24,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Sweatshirts,33,28,0.9696969696969697
CompactBlurCNN,0,validation,gender x articleType,Men | Ties,34,17,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Track Pants,37,28,0.972972972972973
CompactBlurCNN,0,validation,gender x articleType,Men | Tracksuits,5,5,0.6
CompactBlurCNN,0,validation,gender x articleType,Men | Trousers,72,47,0.9722222222222222
CompactBlurCNN,0,validation,gender x articleType,Men | Trunk,23,17,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Tshirts,868,706,0.9746543778801844
CompactBlurCNN,0,validation,gender x articleType,Men | Waistcoat,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Men | Wallets,67,29,0.9552238805970149
CompactBlurCNN,0,validation,gender x articleType,Men | Watches,236,137,0.885593220338983
CompactBlurCNN,0,validation,gender x articleType,Men | Water Bottle,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Backpacks,105,77,0.8
CompactBlurCNN,0,validation,gender x articleType,Unisex | Basketballs,3,3,0.6666666666666666
CompactBlurCNN,0,validation,gender x articleType,Unisex | Belts,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Caps,22,21,0.5909090909090909
CompactBlurCNN,0,validation,gender x articleType,Unisex | Casual Shoes,39,34,0.3076923076923077
CompactBlurCNN,0,validation,gender x articleType,Unisex | Deodorant,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Duffel Bag,10,8,0.5
CompactBlurCNN,0,validation,gender x articleType,Unisex | Flip Flops,24,23,0.375
CompactBlurCNN,0,validation,gender x articleType,Unisex | Footballs,2,2,0.5
CompactBlurCNN,0,validation,gender x articleType,Unisex | Handbags,8,8,0.5
CompactBlurCNN,0,validation,gender x articleType,Unisex | Headband,2,2,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Jeans,3,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Laptop Bag,10,8,0.6
CompactBlurCNN,0,validation,gender x articleType,Unisex | Messenger Bag,6,6,0.3333333333333333
CompactBlurCNN,0,validation,gender x articleType,Unisex | Mobile Pouch,2,2,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Perfume and Body Mist,2,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Rucksacks,2,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Sandals,17,16,0.4117647058823529
CompactBlurCNN,0,validation,gender x articleType,Unisex | Scarves,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Shoe Accessories,4,3,0.25
CompactBlurCNN,0,validation,gender x articleType,Unisex | Socks,11,9,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Sports Sandals,3,3,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Sports Shoes,8,8,0.125
CompactBlurCNN,0,validation,gender x articleType,Unisex | Sunglasses,24,7,0.20833333333333334
CompactBlurCNN,0,validation,gender x articleType,Unisex | Travel Accessory,3,2,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Tshirts,12,11,0.3333333333333333
CompactBlurCNN,0,validation,gender x articleType,Unisex | Waist Pouch,3,2,0.6666666666666666
CompactBlurCNN,0,validation,gender x articleType,Unisex | Wallets,3,3,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Watches,22,20,0.22727272727272727
CompactBlurCNN,0,validation,gender x articleType,Unisex | Water Bottle,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Unisex | Wristbands,1,1,0.0
CompactBlurCNN,0,validation,gender x articleType,Women | Backpacks,3,3,0.6666666666666666
CompactBlurCNN,0,validation,gender x articleType,Women | Bangle,18,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Belts,49,33,0.7755102040816326
CompactBlurCNN,0,validation,gender x articleType,Women | Bra,49,39,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Briefs,24,22,0.8333333333333334
CompactBlurCNN,0,validation,gender x articleType,Women | Camisoles,3,3,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Capris,16,15,0.6875
CompactBlurCNN,0,validation,gender x articleType,Women | Caps,3,2,0.3333333333333333
CompactBlurCNN,0,validation,gender x articleType,Women | Casual Shoes,51,47,0.7647058823529411
CompactBlurCNN,0,validation,gender x articleType,Women | Churidar,5,5,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Clutches,37,30,0.8648648648648649
CompactBlurCNN,0,validation,gender x articleType,Women | Deodorant,15,14,0.8
CompactBlurCNN,0,validation,gender x articleType,Women | Dresses,45,35,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Duffel Bag,2,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Dupatta,19,15,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Earrings,80,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Eyeshadow,2,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Flats,69,49,0.8985507246376812
CompactBlurCNN,0,validation,gender x articleType,Women | Flip Flops,42,28,0.8095238095238095
CompactBlurCNN,0,validation,gender x articleType,Women | Foundation and Primer,4,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Fragrance Gift Set,2,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Free Gifts,7,5,0.8571428571428571
CompactBlurCNN,0,validation,gender x articleType,Women | Handbags,233,148,0.9570815450643777
CompactBlurCNN,0,validation,gender x articleType,Women | Heels,179,92,0.9776536312849162
CompactBlurCNN,0,validation,gender x articleType,Women | Jackets,12,12,0.8333333333333334
CompactBlurCNN,0,validation,gender x articleType,Women | Jeans,30,21,0.9
CompactBlurCNN,0,validation,gender x articleType,Women | Jeggings,4,3,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Jewellery Set,6,4,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Jumpsuit,2,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Kajal and Eyeliner,3,2,0.3333333333333333
CompactBlurCNN,0,validation,gender x articleType,Women | Kurta Sets,13,12,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Kurtas,257,133,0.9961089494163424
CompactBlurCNN,0,validation,gender x articleType,Women | Kurtis,33,26,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Leggings,25,22,0.96
CompactBlurCNN,0,validation,gender x articleType,Women | Lip Gloss,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Lip Liner,2,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Lip Plumper,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Lounge Pants,2,2,0.5
CompactBlurCNN,0,validation,gender x articleType,Women | Mobile Pouch,6,6,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Mufflers,4,2,0.5
CompactBlurCNN,0,validation,gender x articleType,Women | Nail Polish,4,4,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Necklace and Chains,10,8,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Night suits,6,5,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Nightdress,7,5,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Patiala,4,3,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Pendant,5,3,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Perfume and Body Mist,39,32,0.7435897435897436
CompactBlurCNN,0,validation,gender x articleType,Women | Salwar,5,4,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Salwar and Dupatta,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Sandals,2,2,0.5
CompactBlurCNN,0,validation,gender x articleType,Women | Sarees,25,22,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Scarves,7,6,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Shirts,47,40,0.9361702127659575
CompactBlurCNN,0,validation,gender x articleType,Women | Shorts,9,9,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Skirts,15,13,0.7333333333333333
CompactBlurCNN,0,validation,gender x articleType,Women | Socks,13,12,0.5384615384615384
CompactBlurCNN,0,validation,gender x articleType,Women | Sports Sandals,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Sports Shoes,71,69,0.5492957746478874
CompactBlurCNN,0,validation,gender x articleType,Women | Stockings,8,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Stoles,14,10,0.9285714285714286
CompactBlurCNN,0,validation,gender x articleType,Women | Sunglasses,60,33,0.7666666666666667
CompactBlurCNN,0,validation,gender x articleType,Women | Sweaters,18,16,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Sweatshirts,12,11,0.8333333333333334
CompactBlurCNN,0,validation,gender x articleType,Women | Swimwear,3,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Ties and Cufflinks,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Tights,2,2,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Tops,236,175,0.9449152542372882
CompactBlurCNN,0,validation,gender x articleType,Women | Track Pants,12,11,0.8333333333333334
CompactBlurCNN,0,validation,gender x articleType,Women | Trousers,11,7,0.9090909090909091
CompactBlurCNN,0,validation,gender x articleType,Women | Tshirts,169,147,0.9171597633136095
CompactBlurCNN,0,validation,gender x articleType,Women | Tunics,28,26,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Umbrellas,1,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Waistcoat,2,1,1.0
CompactBlurCNN,0,validation,gender x articleType,Women | Wallets,69,51,0.9420289855072463
CompactBlurCNN,0,validation,gender x articleType,Women | Watches,130,97,0.7615384615384615
CompactBlurCNN,0,validation,gender x family_size_bin,Boys | 1,48,48,0.6458333333333334
CompactBlurCNN,0,validation,gender x family_size_bin,Boys | 2-3,60,27,0.6166666666666667
CompactBlurCNN,0,validation,gender x family_size_bin,Boys | 4+,28,4,0.5714285714285714
CompactBlurCNN,0,validation,gender x family_size_bin,Girls | 1,47,47,0.5319148936170213
CompactBlurCNN,0,validation,gender x family_size_bin,Girls | 2-3,45,20,0.4666666666666667
CompactBlurCNN,0,validation,gender x family_size_bin,Girls | 4+,15,3,0.6
CompactBlurCNN,0,validation,gender x family_size_bin,Men | 1,2049,2049,0.9380185456320156
CompactBlurCNN,0,validation,gender x family_size_bin,Men | 2-3,673,302,0.937592867756315
CompactBlurCNN,0,validation,gender x family_size_bin,Men | 4+,828,111,0.9468599033816425
CompactBlurCNN,0,validation,gender x family_size_bin,Unisex | 1,257,257,0.45136186770428016
CompactBlurCNN,0,validation,gender x family_size_bin,Unisex | 2-3,53,24,0.49056603773584906
CompactBlurCNN,0,validation,gender x family_size_bin,Unisex | 4+,45,6,0.5111111111111111
CompactBlurCNN,0,validation,gender x family_size_bin,Women | 1,1392,1392,0.8872126436781609
CompactBlurCNN,0,validation,gender x family_size_bin,Women | 2-3,450,200,0.9222222222222223
CompactBlurCNN,0,validation,gender x family_size_bin,Women | 4+,563,75,0.9449378330373002
CompactBlurCNN,4,train,gender,Boys,546,315,0.891941391941392
CompactBlurCNN,4,train,gender,Girls,434,272,0.8202764976958525
CompactBlurCNN,4,train,gender,Men,14201,9876,0.9817618477572002
CompactBlurCNN,4,train,gender,Unisex,1413,1137,0.7013446567586695
CompactBlurCNN,4,train,gender,Women,9622,6737,0.9668468093951361
CompactBlurCNN,4,train,articleType,Accessory Gift Set,73,27,1.0
CompactBlurCNN,4,train,articleType,Baby Dolls,2,2,1.0
CompactBlurCNN,4,train,articleType,Backpacks,478,342,0.897489539748954
CompactBlurCNN,4,train,articleType,Bangle,37,17,0.8918918918918919
CompactBlurCNN,4,train,articleType,Basketballs,10,10,0.9
CompactBlurCNN,4,train,articleType,Belts,540,328,0.9388888888888889
CompactBlurCNN,4,train,articleType,Blazers,5,5,1.0
CompactBlurCNN,4,train,articleType,Body Wash and Scrub,1,1,1.0
CompactBlurCNN,4,train,articleType,Booties,7,4,0.5714285714285714
CompactBlurCNN,4,train,articleType,Boxers,27,21,1.0
CompactBlurCNN,4,train,articleType,Bra,201,157,0.9950248756218906
CompactBlurCNN,4,train,articleType,Bracelet,37,14,0.8378378378378378
CompactBlurCNN,4,train,articleType,Briefs,455,323,0.9956043956043956
CompactBlurCNN,4,train,articleType,Camisoles,10,10,1.0
CompactBlurCNN,4,train,articleType,Capris,109,80,0.8532110091743119
CompactBlurCNN,4,train,articleType,Caps,184,160,0.7391304347826086
CompactBlurCNN,4,train,articleType,Casual Shoes,1824,1408,0.9259868421052632
CompactBlurCNN,4,train,articleType,Churidar,20,18,0.95
CompactBlurCNN,4,train,articleType,Clothing Set,5,5,1.0
CompactBlurCNN,4,train,articleType,Clutches,151,123,0.9801324503311258
CompactBlurCNN,4,train,articleType,Compact,4,1,1.0
CompactBlurCNN,4,train,articleType,Cufflinks,31,15,0.967741935483871
CompactBlurCNN,4,train,articleType,Deodorant,199,178,0.9447236180904522
CompactBlurCNN,4,train,articleType,Dresses,231,182,0.9523809523809523
CompactBlurCNN,4,train,articleType,Duffel Bag,59,45,0.864406779661017
CompactBlurCNN,4,train,articleType,Dupatta,80,58,1.0
CompactBlurCNN,4,train,articleType,Earrings,161,30,0.9937888198757764
CompactBlurCNN,4,train,articleType,Eyeshadow,3,2,1.0
CompactBlurCNN,4,train,articleType,Flats,284,186,0.9612676056338029
CompactBlurCNN,4,train,articleType,Flip Flops,585,488,0.8615384615384616
CompactBlurCNN,4,train,articleType,Footballs,6,6,0.6666666666666666
CompactBlurCNN,4,train,articleType,Formal Shoes,415,178,0.9975903614457832
CompactBlurCNN,4,train,articleType,Foundation and Primer,9,4,1.0
CompactBlurCNN,4,train,articleType,Fragrance Gift Set,38,37,0.9210526315789473
CompactBlurCNN,4,train,articleType,Free Gifts,47,33,1.0
CompactBlurCNN,4,train,articleType,Gloves,14,9,0.7857142857142857
CompactBlurCNN,4,train,articleType,Handbags,976,636,0.9713114754098361
CompactBlurCNN,4,train,articleType,Hat,2,2,0.5
CompactBlurCNN,4,train,articleType,Headband,5,5,0.6
CompactBlurCNN,4,train,articleType,Heels,707,379,0.9929278642149929
CompactBlurCNN,4,train,articleType,Highlighter and Blush,4,1,1.0
CompactBlurCNN,4,train,articleType,Innerwear Vests,165,130,0.9878787878787879
CompactBlurCNN,4,train,articleType,Ipad,1,1,1.0
CompactBlurCNN,4,train,articleType,Jackets,155,136,0.9806451612903225
CompactBlurCNN,4,train,articleType,Jeans,377,178,0.9761273209549072
CompactBlurCNN,4,train,articleType,Jeggings,18,11,1.0
CompactBlurCNN,4,train,articleType,Jewellery Set,32,13,1.0
CompactBlurCNN,4,train,articleType,Jumpsuit,8,8,1.0
